RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3159,b'MTU4MTExNzc=',b'QmVuZXZlbnRp',643,France,b'RmVtYWxl',31,3,167949.48,1,1,0,143162.34,0
3160,b'MTU2ODA1ODc=',b'RXNwb3NpdG8=',834,France,b'TWFsZQ==',23,4,131254.81,1,1,0,20199.3,0
3161,b'MTU2NzI4MjE=',b'T3dlbg==',591,France,b'TWFsZQ==',28,5,0.0,2,1,1,48606.92,0
3162,b'MTU3Njc2ODE=',b'U21hbGxleQ==',470,Spain,b'TWFsZQ==',34,9,0.0,2,0,1,89013.67,0
3163,b'MTU2MDAzNzk=',b'SHNpdW5n',608,Spain,b'TWFsZQ==',34,7,86656.13,1,0,1,59890.29,0
3164,b'MTU4MDEzMzY=',b'Q2gnYW5n',649,Germany,b'RmVtYWxl',37,8,114737.26,1,1,1,106655.88,1
3165,b'MTU3MjE1OTI=',b'QmFydG9u',665,France,b'RmVtYWxl',38,5,0.0,2,1,0,156439.56,0
3166,b'MTU1ODEyODI=',b'THVjY2hlc2U=',651,France,b'RmVtYWxl',39,6,0.0,1,1,0,24176.44,0
3167,b'MTU3NDYyMDM=',b'SHNpYQ==',555,Germany,b'TWFsZQ==',62,4,119817.33,1,0,1,43507.1,1
3168,b'MTU1ODMxMzc=',b'UG9wZQ==',637,France,b'RmVtYWxl',48,7,130806.99,2,1,1,132005.85,1
3169,b'MTU2ODA3NTI=',b'SG9ycm9ja3M=',675,France,b'RmVtYWxl',49,0,0.0,1,1,1,80496.71,1
3170,b'MTU2ODgxNzI=',b'VGFp',677,Spain,b'TWFsZQ==',40,5,0.0,2,1,0,88947.56,0
3171,b'MTU3OTEzNzM=',b'Q2hpa2V6aWU=',850,Germany,b'RmVtYWxl',35,2,80931.75,1,0,0,12639.67,1
3172,b'MTU1ODk0NDk=',b'RnJ5ZQ==',815,France,b'RmVtYWxl',56,3,0.0,3,1,1,94248.16,1
3173,b'MTU2OTI4MTk=',b'VG9zY2FuaQ==',665,Germany,b'TWFsZQ==',32,1,132178.67,1,0,0,11865.76,0
3174,b'MTU3Mjc0Njc=',b'TWVsbG9y',485,France,b'RmVtYWxl',27,3,0.0,2,1,0,141449.86,0
3175,b'MTU3MzQzMTI=',b'S2FuZw==',577,Spain,b'TWFsZQ==',43,6,0.0,2,1,1,149457.81,0
3176,b'MTU3NjQ2MDQ=',b'U3V0aGVybGFuZA==',586,France,b'RmVtYWxl',35,7,164769.02,3,1,0,119814.25,1
3177,b'MTU2MTMwMTQ=',b'SHM/',722,Germany,b'TWFsZQ==',29,1,107233.85,2,1,0,24924.92,0
3178,b'MTU3NTk2ODQ=',b'VGluZw==',528,France,b'RmVtYWxl',27,7,176227.07,2,0,1,139481.53,0
3179,b'MTU2MDk2Njk=',b'Q2h1YW5n',542,France,b'RmVtYWxl',39,4,109949.39,2,1,1,41268.65,0
3180,b'MTU2ODU1MzY=',b'Q2h1',552,France,b'RmVtYWxl',34,5,0.0,2,1,1,1351.41,0
3181,b'MTU3NTA0NDc=',b'T3pvZW1lbmE=',678,France,b'RmVtYWxl',60,10,117738.81,1,1,0,147489.76,1
3182,b'MTU2NjMyNDk=',b'SG93ZWxscw==',575,Spain,b'RmVtYWxl',37,9,133292.45,1,1,0,111175.09,0
3183,b'MTU2Mzg2NDY=',b'THVjY2hlc2U=',669,France,b'RmVtYWxl',43,1,160474.59,1,1,1,95963.14,0
3184,b'MTU3MzQxNjE=',b'Tm5vbnNv',636,France,b'TWFsZQ==',43,6,0.0,2,1,0,43128.95,0
3185,b'MTU2MzEwNzA=',b'R2VyYXNpbW92YQ==',667,Germany,b'TWFsZQ==',55,9,154393.43,1,1,1,137674.96,1
3186,b'MTU3NjE5NTA=',b'V29yb25vZmY=',652,Germany,b'RmVtYWxl',45,9,110827.49,1,1,1,153383.54,1
3187,b'MTU2NDk2Njg=',b'V2lsaGVsbQ==',637,Germany,b'RmVtYWxl',36,10,145750.45,2,1,1,96660.76,0
3188,b'MTU3MTM5MTI=',b'TmViZWNodWt3dQ==',516,Spain,b'RmVtYWxl',45,8,109044.3,1,0,1,115818.16,0
3189,b'MTU1ODY3NTc=',b'QW5lbmVjaHVrd3U=',801,France,b'RmVtYWxl',32,4,75170.54,1,1,1,37898.5,0
3190,b'MTU1OTY1MjI=',b'TWVyZWRpdGg=',692,France,b'RmVtYWxl',42,2,0.0,2,1,0,145222.93,0
3191,b'MTU2MjUzOTU=',b'Q2hpbm9tc28=',585,France,b'RmVtYWxl',28,6,105795.9,1,1,1,41219.09,0
3192,b'MTU3NjA1NzA=',b'U3RlcGhlbnNvbg==',590,France,b'TWFsZQ==',32,5,0.0,2,1,0,59249.83,0
3193,b'MTU1NjY2ODk=',b'Q2hpbWFva2U=',554,Spain,b'TWFsZQ==',66,8,0.0,2,1,1,116747.62,0
3194,b'MTU3MjU3OTQ=',b'V2ludGVycw==',659,France,b'RmVtYWxl',49,1,0.0,1,1,0,116249.72,1
3195,b'MTU2NzM1Mzk=',b'TmFwb2xpdGFuaQ==',690,France,b'RmVtYWxl',26,3,118097.87,1,1,0,61257.83,0
3196,b'MTU3MDUyOTg=',b'TD8=',697,Germany,b'TWFsZQ==',29,0,172693.54,1,0,0,141798.98,0
3197,b'MTU2NzU3OTE=',b'V2lsbGlhbXM=',610,France,b'TWFsZQ==',36,4,129440.3,2,1,0,102638.35,0
3198,b'MTU3NDcwNDM=',b'R2lsZXM=',599,Spain,b'TWFsZQ==',36,4,0.0,2,0,0,13210.56,0
3199,b'MTU3MzYzOTc=',b'V2FuZw==',544,France,b'TWFsZQ==',23,1,96471.2,1,1,0,35550.97,0
3200,b'MTU2NzgyMDE=',b'Um9iZXJ0c29u',548,France,b'RmVtYWxl',46,1,0.0,1,1,1,104469.06,1
3201,b'MTU3MjA3NDU=',b'TXVycmF5',635,Spain,b'TWFsZQ==',24,4,140197.18,1,1,1,142935.83,0
3202,b'MTU2Mzc1OTM=',b'R3JlY28=',722,France,b'TWFsZQ==',20,6,0.0,2,1,0,195486.28,0
3203,b'MTU1OTgwNzA=',b'TWFyY2hlc2k=',564,France,b'RmVtYWxl',33,4,135946.26,1,1,0,63170.0,0
3204,b'MTU3ODc1NTA=',b'Q2hhbw==',719,France,b'TWFsZQ==',69,3,0.0,2,1,1,58320.06,0
3205,b'MTU2MDM5NDI=',b'SGF3dGhvcm4=',547,Germany,b'TWFsZQ==',50,3,81290.02,3,0,1,177747.03,1
3206,b'MTU3MzM5NzM=',b'QmliaQ==',850,France,b'RmVtYWxl',42,8,0.0,1,1,0,19632.64,1
3207,b'MTU1OTY3NjE=',b'SGF3ZG9u',515,Germany,b'TWFsZQ==',60,9,113715.36,1,1,0,18424.24,1
3208,b'MTU2NTI0MDA=',b'TW9zcw==',667,Spain,b'TWFsZQ==',56,2,168883.08,1,0,1,18897.78,0
3209,b'MTU3MTc4OTM=',b'QnJpZ2dz',607,Germany,b'TWFsZQ==',36,8,143421.74,1,1,0,97879.02,0
3210,b'MTU2MjI1ODU=',b'TWNJbnR5cmU=',525,France,b'TWFsZQ==',26,7,153644.39,1,1,1,63197.88,0
3211,b'MTU3MzM5NjQ=',b'UnVzc28=',606,Spain,b'RmVtYWxl',53,1,109330.06,1,1,1,75860.01,0
3212,b'MTU3NTM4NjE=',b'QmFsbGFyZA==',686,Germany,b'RmVtYWxl',27,1,115095.88,2,0,0,78622.46,0
3213,b'MTU3NDcwOTc=',b'SHM/',611,France,b'TWFsZQ==',35,10,0.0,1,1,1,23598.23,1
3214,b'MTU1OTQ3NjI=',b'UGlzYW5p',827,Spain,b'TWFsZQ==',46,1,183276.32,1,1,1,13460.27,0
3215,b'MTU2Njc0MTc=',b'VGFv',572,France,b'TWFsZQ==',33,9,68193.72,1,1,0,19998.31,0
3216,b'MTU2ODQ4NjE=',b'VGhvbXNvbg==',726,France,b'RmVtYWxl',32,8,0.0,2,0,0,185075.63,0
3217,b'MTU3NDIyMDQ=',b'SHN1',579,Germany,b'TWFsZQ==',31,6,139729.54,1,0,1,135815.38,0
3218,b'MTU2MjM1MDI=',b'TW9ycmlzb24=',598,Spain,b'RmVtYWxl',56,4,98365.33,1,1,1,44251.33,0
3219,b'MTU3NzQ4NzI=',b'Sm9zbGlu',663,France,b'TWFsZQ==',36,10,0.0,2,1,0,136349.55,0
3220,b'MTU2MTExOTE=',b'U2NvdHQ=',505,Germany,b'RmVtYWxl',37,10,122453.97,2,1,1,52693.99,0
3221,b'MTU2NzQzMzE=',b'Qmlkd2lsbA==',576,Germany,b'TWFsZQ==',30,7,132174.41,2,0,0,93767.03,0
3222,b'MTU2MTk0NjU=',b'Q2FtZXJvbg==',555,Spain,b'RmVtYWxl',24,2,0.0,2,0,1,197866.55,0
3223,b'MTU1NzUyNDc=',b'Q2FydHdyaWdodA==',524,France,b'TWFsZQ==',30,1,0.0,2,1,0,126812.85,0
3224,b'MTU2OTU2Nzk=',b'WWFv',776,Spain,b'TWFsZQ==',39,2,104349.45,1,0,0,79503.05,0
3225,b'MTU3MTM0NjM=',b'VGF0ZQ==',645,Germany,b'RmVtYWxl',41,2,138881.04,1,1,0,129936.53,1
3226,b'MTU3ODUxNzA=',b'TmVhbA==',850,Germany,b'RmVtYWxl',32,0,116968.91,1,0,0,175094.62,0
3227,b'MTU3OTYzNTE=',b'WWFv',603,Germany,b'TWFsZQ==',35,1,105346.03,2,1,1,130379.5,0
3228,b'MTU2Mzk1NzY=',b'QnVybnM=',691,France,b'TWFsZQ==',26,9,136623.19,1,1,0,153228.0,0
3229,b'MTU2OTMyNjQ=',b'T255aW55ZWNodWt3dWth',583,France,b'RmVtYWxl',29,10,0.0,2,1,1,111285.85,0
3230,b'MTU1ODk3MTU=',b'RnVsa3M=',584,France,b'RmVtYWxl',66,5,0.0,1,1,0,49553.38,1
3231,b'MTU3Njk5MDI=',b'Q2hyaXN0aWU=',679,France,b'RmVtYWxl',33,6,0.0,2,1,1,98015.85,0
3232,b'MTU1ODcxNzc=',b'TGxveWQ=',646,France,b'TWFsZQ==',36,6,124445.52,1,1,0,88481.32,0
3233,b'MTU4MTQ1NTM=',b'QmFsbA==',559,France,b'RmVtYWxl',34,5,68999.66,2,1,1,66879.27,0
3234,b'MTU2MDE1NTA=',b'R2Vub3Zlc2k=',595,Spain,b'TWFsZQ==',36,6,85768.42,1,1,1,24802.77,0
3235,b'MTU2NjQ5MDc=',b'QWxleGFuZGVy',527,France,b'TWFsZQ==',47,1,0.0,1,1,0,21312.16,1
3236,b'MTU2MTI0NjU=',b'U2ljaWxpYW5v',684,Spain,b'TWFsZQ==',34,9,100628.0,2,1,1,190263.78,0
3237,b'MTU4MTA4MDA=',b'T3NpdGFkaW1tYQ==',673,Spain,b'RmVtYWxl',32,0,0.0,1,1,1,72873.33,0
3238,b'MTU2NjU3NjA=',b'S2F6YW50c2V2',802,Spain,b'TWFsZQ==',38,7,0.0,2,0,1,57764.65,0
3239,b'MTU1ODgwODA=',b'R2lsZXM=',675,France,b'TWFsZQ==',54,6,0.0,1,1,0,110273.84,1
3240,b'MTU3NzY4NDQ=',b'SGFv',762,Spain,b'RmVtYWxl',19,6,0.0,2,1,0,55500.17,0
3241,b'MTU3MTc1NjA=',b'TWFydGlu',580,France,b'TWFsZQ==',50,0,125647.36,1,1,0,57541.08,1
3242,b'MTU2Mjk3Mzk=',b'SGFydGxleQ==',621,Germany,b'RmVtYWxl',31,8,100375.39,1,1,1,90384.26,0
3243,b'MTU3Mjk5MDg=',b'QWxsYW4=',411,France,b'RmVtYWxl',36,10,0.0,1,0,0,120694.35,0
3244,b'MTU3MTY3ODE=',b'RG9sZ29ydWtvdmE=',815,France,b'TWFsZQ==',24,7,171922.72,1,0,1,178028.96,0
3245,b'MTU2NDY5MzY=',b'Tm5hbWRp',631,Germany,b'RmVtYWxl',32,2,146810.99,2,1,1,180990.29,0
3246,b'MTU3NjgxNTE=',b'Um9tYW5v',514,Germany,b'RmVtYWxl',45,3,109032.23,1,0,1,155407.21,1
3247,b'MTU1NzkyMTI=',b'Q2h1YW5n',638,France,b'TWFsZQ==',57,6,0.0,1,1,0,33676.48,1
3248,b'MTU3MjE4MzU=',b'T3dlbg==',791,Spain,b'TWFsZQ==',25,7,0.0,1,1,0,89666.28,0
3249,b'MTU4MDA1MTU=',b'U2luZ2g=',516,France,b'TWFsZQ==',35,5,128653.59,1,1,0,127558.26,0
3250,b'MTU1OTEyNzk=',b'TndhZ3VnaGV1em8=',734,France,b'TWFsZQ==',37,3,80387.81,1,0,1,77272.62,0
3251,b'MTU1ODc0MTk=',b'U2hpcHRvbg==',611,France,b'TWFsZQ==',58,8,0.0,2,0,1,107665.68,1
3252,b'MTU3NTAzMzU=',b'UGF0ZXJzb24=',850,Germany,b'TWFsZQ==',43,0,108508.82,3,1,0,184044.8,1
3253,b'MTU2OTk2MTk=',b'Uml2YXM=',641,France,b'TWFsZQ==',31,10,155978.17,1,1,0,91510.71,0
3254,b'MTU2MDY0NzI=',b'THVuZw==',585,France,b'RmVtYWxl',38,5,0.0,1,1,1,87363.56,0
3255,b'MTU3NzgzNjg=',b'QWxsYW4=',552,Germany,b'TWFsZQ==',50,4,121175.56,1,1,0,117505.07,1
3256,b'MTU2NzEzODc=',b'RmV0aGVyc3RvbmhhdWdo',507,France,b'RmVtYWxl',29,4,89349.47,2,0,0,180626.68,0
3257,b'MTU1NzM5MjY=',b'THVuZw==',735,Spain,b'TWFsZQ==',38,7,86131.71,2,0,0,93478.96,0
3258,b'MTU3MDkxODM=',b'RGF2aWRzb24=',707,France,b'RmVtYWxl',58,3,102346.86,1,1,1,114672.64,0
3259,b'MTU1Nzc1MTQ=',b'TWFp',698,Germany,b'RmVtYWxl',36,7,121263.62,1,1,1,13387.88,0
3260,b'MTU3Nzg4MzA=',b'RGVsbHVjY2k=',841,France,b'TWFsZQ==',31,2,0.0,2,1,0,173240.52,0
3261,b'MTU3NjgwNzI=',b'TWl0Y2hlbGw=',688,Spain,b'RmVtYWxl',33,2,0.0,1,0,0,27557.18,1
3262,b'MTU3NjgyOTM=',b'U3Vu',614,France,b'TWFsZQ==',51,3,0.0,2,1,1,5552.37,0
3263,b'MTU2NTQ0NTY=',b'TmFwb2xpdGFubw==',511,Germany,b'TWFsZQ==',48,6,149726.08,1,0,0,88307.87,1
3264,b'MTU4MDc1MjU=',b'QmFpbGV5',447,France,b'TWFsZQ==',43,2,0.0,2,1,0,33879.26,1
3265,b'MTU1NzQzNzI=',b'SG9vbGFu',738,France,b'TWFsZQ==',35,5,161274.05,2,1,0,181429.87,0
3266,b'MTU2NzEyNDk=',b'S2VudA==',422,France,b'RmVtYWxl',33,2,0.0,2,1,0,102655.31,0
3267,b'MTU3Nzk3NDQ=',b'Q2hvdQ==',537,Spain,b'TWFsZQ==',30,1,103138.17,1,1,1,96555.42,0
3268,b'MTU2MjQ3NTU=',b'UGVwcGVy',707,Germany,b'RmVtYWxl',40,3,109628.44,1,1,0,189366.03,0
3269,b'MTU2MTE0MzA=',b'QWJyYW1vd2l0eg==',690,France,b'TWFsZQ==',54,5,0.0,1,1,0,12847.61,1
3270,b'MTU3NzQ3NDQ=',b'TG9yZA==',664,Germany,b'TWFsZQ==',33,7,97286.16,2,1,0,143433.33,0
3271,b'MTU2Mjk4ODU=',b'V2lsc29u',850,France,b'RmVtYWxl',33,7,118004.26,1,1,0,183983.82,0
3272,b'MTU3MDg3OTE=',b'QWJhenU=',584,Spain,b'TWFsZQ==',32,9,85534.83,1,0,0,169137.24,0
3273,b'MTU3OTM4OTA=',b'SGFycmltYW4=',728,France,b'RmVtYWxl',59,4,0.0,1,1,1,163365.85,1
3274,b'MTU2NDYwOTE=',b'RnJhbmtsYW5k',560,Spain,b'RmVtYWxl',43,4,95140.44,2,1,0,123181.44,1
3275,b'MTU1OTY5ODQ=',b'UGludG8=',629,France,b'RmVtYWxl',31,6,0.0,1,1,1,16447.6,1
3276,b'MTU4MDAyMTU=',b'S3dlbXRvY2h1a3d1',658,France,b'TWFsZQ==',25,3,0.0,2,0,1,173948.4,0
3277,b'MTU1Nzc4MDY=',b'Q2hpdQ==',794,Germany,b'RmVtYWxl',54,1,75900.84,1,1,1,192154.66,0
3278,b'MTU3NDkzODE=',b'WXU=',790,France,b'RmVtYWxl',41,2,126619.27,1,1,0,198224.38,0
3279,b'MTU2ODM3NTg=',b'T255ZWthY2h1a3d1',640,France,b'TWFsZQ==',44,7,111833.47,1,1,0,67202.74,0
3280,b'MTU2NzA2MTU=',b'Q2FzdGlnbGlvbmU=',652,Spain,b'TWFsZQ==',37,7,0.0,2,1,0,68789.93,0
3281,b'MTU3MTU2MjI=',b'VG8gUm90',583,France,b'RmVtYWxl',57,3,238387.56,1,0,1,147964.99,1
3282,b'MTU3MDc2MzQ=',b'QW5lbmVjaHVrd3U=',775,France,b'RmVtYWxl',32,2,108698.96,2,1,1,161069.73,0
3283,b'MTU4MDY5MDE=',b'SGVuZGVyc29u',584,France,b'RmVtYWxl',39,2,112687.69,1,1,1,127749.61,0
3284,b'MTU3NzUzMzU=',b'RWxsaXM=',635,Germany,b'RmVtYWxl',48,4,81556.89,2,1,0,191914.37,0
3285,b'MTU3MjQxNTA=',b'TmtlbWRpcmlt',814,France,b'TWFsZQ==',48,9,136596.85,1,1,1,185791.9,0
3286,b'MTU2MjcyMjA=',b'S2FuZw==',735,Germany,b'RmVtYWxl',43,9,98807.45,1,0,0,184570.04,1
3287,b'MTU2NzIzMzA=',b'TGVhcg==',678,France,b'RmVtYWxl',31,1,0.0,2,0,1,130446.65,0
3288,b'MTU2Njg1MjE=',b'SmFtaWVzb24=',693,France,b'TWFsZQ==',37,1,0.0,2,1,1,82867.55,0
3289,b'MTU4MDc4Mzc=',b'TWF6emFudGk=',640,France,b'RmVtYWxl',30,6,107499.7,1,1,1,187632.22,0
3290,b'MTU1OTI1NzA=',b'TWFyaW5v',773,Spain,b'RmVtYWxl',23,8,0.0,2,1,0,56759.79,0
3291,b'MTU3NDg1ODk=',b'V2ludGVy',736,France,b'RmVtYWxl',30,9,0.0,2,1,0,34180.33,0
3292,b'MTU2MzU4OTM=',b'VCdpZW4=',693,France,b'RmVtYWxl',28,8,0.0,2,1,1,158545.25,0
3293,b'MTU3NTc2MzI=',b'SHVnaGVzLUpvbmVz',496,France,b'RmVtYWxl',41,1,176024.05,2,1,0,182337.98,0
3294,b'MTU2OTE4NjM=',b'Q29keQ==',751,France,b'RmVtYWxl',39,3,0.0,2,1,1,84175.34,0
3295,b'MTU3MDYwNzE=',b'SHVudA==',528,Germany,b'TWFsZQ==',39,0,127631.62,1,0,1,22197.8,1
3296,b'MTU2NTQyOTY=',b'RXN0cmFkYQ==',754,Spain,b'RmVtYWxl',19,9,0.0,1,1,0,189641.11,0
3297,b'MTU3NTUwMTg=',b'RGlja2luc29u',568,Germany,b'RmVtYWxl',26,10,109819.16,2,1,0,154491.39,0
3298,b'MTU1OTQwNDE=',b'RmFudWNjaQ==',592,Spain,b'RmVtYWxl',41,2,138734.94,1,1,0,90020.74,0
3299,b'MTU2NzA1ODc=',b'WWFuZw==',558,Germany,b'TWFsZQ==',25,10,111363.1,2,1,0,197264.35,0
3300,b'MTU3MjQ1Mjc=',b'Rm9yYmVz',825,France,b'TWFsZQ==',34,9,0.0,2,1,1,31933.06,0
3301,b'MTU4MDE5MDQ=',b'SGVhcmQ=',677,Germany,b'TWFsZQ==',28,0,143988.0,2,1,0,8755.69,1
3302,b'MTU2NTgxOTU=',b'RWZyZW1vdmE=',653,France,b'TWFsZQ==',34,5,118838.75,1,1,1,52820.13,0
3303,b'MTU2MzAxMTM=',b'TW9ycGhldHQ=',593,Spain,b'TWFsZQ==',35,4,161637.75,1,1,1,20008.46,0
3304,b'MTU3ODQzMjA=',b'TGVuaGFyZHQ=',632,France,b'RmVtYWxl',44,3,133793.89,1,1,1,34607.14,1
3305,b'MTU2NzY1MTM=',b'QnVybnM=',601,Germany,b'TWFsZQ==',35,8,71553.83,1,1,0,177384.45,0
3306,b'MTU1NzQwNzI=',b'Q2gnaWVu',786,France,b'RmVtYWxl',62,8,0.0,1,1,1,165702.64,0
3307,b'MTU2MzM4NTQ=',b'U3Vu',654,France,b'RmVtYWxl',40,3,0.0,2,1,0,167889.1,0
3308,b'MTU2MTg1NjY=',b'SmFtaWVzb24=',572,France,b'RmVtYWxl',38,7,0.0,2,1,1,133122.62,0
3309,b'MTU3MzMwMTQ=',b'Tm9sYW4=',813,France,b'RmVtYWxl',62,10,64667.95,2,0,1,140454.14,0
3310,b'MTU3NTMzNDM=',b'QmFycnk=',523,France,b'RmVtYWxl',28,2,121164.11,1,1,1,59938.81,0
3311,b'MTU3NDYwNzY=',b'U2F1bmRlcnM=',506,Spain,b'TWFsZQ==',50,3,0.0,2,1,0,12016.79,0
3312,b'MTU2MDgyMjY=',b'TWNNb3JyYW4=',513,Spain,b'TWFsZQ==',72,3,98903.06,1,1,1,81251.24,0
3313,b'MTU2MDU2ODQ=',b'UGhlbGFu',664,France,b'RmVtYWxl',31,7,104158.84,1,1,0,134169.85,0
3314,b'MTU2Mzg5ODg=',b'RnU=',684,France,b'TWFsZQ==',54,6,0.0,2,1,1,94888.6,0
3315,b'MTU2Mjg3Njc=',b'SG90Y2hpbg==',608,Spain,b'RmVtYWxl',63,3,139529.93,2,1,1,175696.16,1
3316,b'MTU3Mzc5Nzc=',b'QWtzeW9ub3Y=',527,France,b'RmVtYWxl',25,6,0.0,2,0,1,96758.58,0
3317,b'MTU3NTgxMTY=',b'Um9zc2k=',666,France,b'TWFsZQ==',53,5,64646.7,1,1,0,128019.48,1
3318,b'MTU1NzUxMTk=',b'SHVnaGVz',779,France,b'TWFsZQ==',71,3,0.0,2,1,1,146895.36,1
3319,b'MTU2MjUxMjY=',b'RHVuY2Fu',629,France,b'RmVtYWxl',40,6,0.0,2,1,1,139356.3,0
3320,b'MTU1NjcxMTQ=',b'TWNHYXJyeQ==',430,France,b'TWFsZQ==',35,1,118894.22,1,0,0,2923.61,0
3321,b'MTU2NzIyNDI=',b'QWtzZW5vdg==',712,France,b'TWFsZQ==',24,2,0.0,1,0,1,121232.51,0
3322,b'MTU2ODEzMjc=',b'QWtodGFy',682,France,b'TWFsZQ==',30,9,0.0,2,1,1,2053.42,0
3323,b'MTU4MDI1ODU=',b'UGlzYW5p',634,France,b'RmVtYWxl',41,8,68213.99,1,1,1,6382.46,0
3324,b'MTU3NDA2MzA=',b'UGlzYW5v',487,Spain,b'RmVtYWxl',31,1,0.0,2,1,0,158750.13,0
3325,b'MTU4MTU0MjA=',b'TWNEYW5pZWxz',808,Spain,b'TWFsZQ==',47,8,139196.0,1,0,1,74028.36,0
3326,b'MTU3MTE0Njg=',b'VGVubmFudA==',527,France,b'RmVtYWxl',32,7,0.0,2,1,1,44099.75,0
3327,b'MTU3OTk2MjY=',b'RG9uYWdoeQ==',637,Germany,b'TWFsZQ==',50,4,126345.55,1,0,1,17323.0,1
3328,b'MTU2NTkzMjU=',b'VG9kZA==',802,Spain,b'TWFsZQ==',40,5,0.0,2,1,1,175043.69,0
3329,b'MTU2NTEzNTI=',b'VG9iZW5uYQ==',529,France,b'RmVtYWxl',38,2,0.0,1,1,0,146388.85,1
3330,b'MTU2ODQ5MjU=',b'VmljYXJz',850,France,b'RmVtYWxl',43,3,0.0,2,0,0,2465.8,0
3331,b'MTU2NTc0Mzk=',b'Q2hhbw==',738,France,b'TWFsZQ==',18,4,0.0,2,1,1,47799.15,0
3332,b'MTU1NzQxMjI=',b'VGllbg==',817,France,b'TWFsZQ==',34,5,129278.43,1,0,0,165562.84,0
3333,b'MTU3MjA1MDg=',b'SHNpbmc=',735,France,b'TWFsZQ==',31,3,119558.35,1,0,0,72927.68,0
3334,b'MTU1OTkwNzg=',b'WWFuZw==',619,Germany,b'RmVtYWxl',41,5,92467.58,1,1,0,38270.47,0
3335,b'MTU3MDIzMDA=',b'V2Fsa2Vy',671,France,b'TWFsZQ==',27,5,0.0,2,0,0,120893.07,0
3336,b'MTU2NjA3MzU=',b'VCdhbmc=',581,Spain,b'RmVtYWxl',31,6,0.0,2,1,0,188377.21,0
3337,b'MTU2NzEzOTA=',b'Q2h1a3d1a2VyZQ==',690,Spain,b'TWFsZQ==',36,10,0.0,2,1,0,55902.93,0
3338,b'MTU2NDczODU=',b'Q2gnaXU=',579,Spain,b'TWFsZQ==',56,4,99340.83,1,0,0,4523.74,1
3339,b'MTU3MzkyMjM=',b'UGFp',688,Spain,b'RmVtYWxl',24,3,0.0,2,1,1,102195.16,0
3340,b'MTU2MzEzMDU=',b'RnJhbmtsaW4=',599,Spain,b'RmVtYWxl',28,4,126833.79,2,1,0,60843.09,1
3341,b'MTU4MDkyNjM=',b'WT8=',729,Germany,b'TWFsZQ==',29,5,109676.52,1,1,1,25548.47,0
3342,b'MTU2NDA4NjY=',b'UGVuZw==',718,France,b'RmVtYWxl',29,3,0.0,1,0,1,134462.29,0
3343,b'MTU3NzU2NjM=',b'T3RpdG9kaWxpY2h1a3d1',712,Germany,b'TWFsZQ==',53,6,134729.99,2,1,1,132702.64,0
3344,b'MTU2MzE4MDA=',b'UGFnbm90dG8=',474,France,b'TWFsZQ==',37,3,98431.37,1,0,0,75698.44,0
3345,b'MTU2NTQyOTI=',b'VmVzc2Vscw==',565,Germany,b'TWFsZQ==',33,8,130368.31,2,1,0,105642.43,0
3346,b'MTU2NDgzMjA=',b'SGVsbGVy',658,France,b'RmVtYWxl',31,7,123974.96,1,1,0,102153.75,0
3347,b'MTU3MjY3NDc=',b'RG9uYWxkc29u',714,France,b'TWFsZQ==',63,4,138082.16,1,0,1,166677.54,0
3348,b'MTU2OTQ1MTA=',b'SWZlYW55aWNodWt3dQ==',725,France,b'TWFsZQ==',45,1,129855.32,1,0,0,24218.65,0
3349,b'MTU1NzIyOTE=',b'S2Fv',825,France,b'TWFsZQ==',40,6,132308.22,1,0,0,117122.5,0
3350,b'MTU2MDM0NjU=',b'RHVubg==',665,Germany,b'RmVtYWxl',45,5,155447.65,2,1,0,51871.95,1
3351,b'MTU2ODU2Mjg=',b'Q2FsYWJyZXNp',670,Spain,b'TWFsZQ==',35,2,124268.64,2,0,1,84321.03,0
3352,b'MTU3OTI3Mjk=',b'SG9sbGFuZA==',474,Germany,b'RmVtYWxl',34,9,176311.36,1,1,0,160213.27,0
3353,b'MTU3Njc0MTQ=',b'Q2FsYWJyZXNp',591,France,b'TWFsZQ==',40,2,99886.42,2,1,1,88695.19,0
3354,b'MTU1NjgwNDQ=',b'QnV0dXNvdg==',508,France,b'RmVtYWxl',31,7,0.0,2,1,1,6123.15,0
3355,b'MTU3NTEzMzM=',b'QXRraW5zb24=',695,France,b'RmVtYWxl',36,2,0.0,2,0,1,167749.54,0
3356,b'MTU2MjMwNjI=',b'VmFzaWx5ZXZh',660,Germany,b'TWFsZQ==',24,5,85089.3,1,1,1,71638.0,0
3357,b'MTU3MTM2MjE=',b'TW9sbGlzb24=',687,Germany,b'TWFsZQ==',41,10,134318.21,2,1,1,198064.52,0
3358,b'MTU2NzA2Njg=',b'V2ViYg==',658,Germany,b'TWFsZQ==',29,5,75395.53,2,0,1,54914.92,0
3359,b'MTU3NTA2Mzg=',b'T2JpYWp1bHU=',705,Germany,b'RmVtYWxl',33,5,116765.7,1,0,0,190659.17,1
3360,b'MTU3NDc4Nzg=',b'QWlrZW4=',739,Spain,b'TWFsZQ==',60,4,0.0,1,1,1,51637.67,0
3361,b'MTU3MjY3OTY=',b'QnJhYnlu',844,France,b'TWFsZQ==',38,7,111501.66,1,1,1,119333.38,0
